symbol,lastPrice,volume,openPrice,highPrice,lowPrice
AXSBIDR,72500.00,261.65100000,68301.00,72500.00,68300.00
BTCUSDP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ETHUSDP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BNBUSDP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
USDPBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
USDPUSDT,0.99980000,1124769.00000000,1.00030000,1.00030000,0.99970000
GALAUSDT,0.01364000,664404270.00000000,0.01356000,0.01433000,0.01350000
GALABUSD,0.01365000,25687814.00000000,0.01355000,0.01432000,0.01350000
GALABNB,0.00006409,1350240.00000000,0.00006476,0.00006583,0.00006393
GALABTC,0.00000048,10892886.00000000,0.00000050,0.00000051,0.00000047
FTMBIDR,0.00,0.00000000,0.00,0.00,0.00
ALGOBIDR,0.00,0.00000000,0.00,0.00,0.00
CAKEAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
KSMAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
WAVESRUB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SUNBUSD,0.00544000,4455420.00000000,0.00584000,0.00585000,0.00544000
ILVUSDT,39.79000000,15348.76300000,39.60000000,40.97000000,39.41000000
ILVBUSD,39.81000000,771.31600000,39.61000000,41.03000000,39.38000000
ILVBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ILVBTC,0.00141600,752.33900000,0.00147200,0.00147500,0.00136000
RENBUSD,0.04539800,2117894.00000000,0.05057000,0.05940000,0.04012300
YGGUSDT,0.23610000,22952999.10000000,0.23670000,0.24720000,0.23290000
YGGBUSD,0.23780000,912755.20000000,0.23670000,0.24690000,0.23320000
YGGBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
YGGBTC,0.00000843,470231.70000000,0.00000877,0.00000906,0.00000814
STXBUSD,0.53810000,1347238.00000000,0.50280000,0.59430000,0.50040000
SYSUSDT,0.08290000,5407409.00000000,0.08250000,0.08540000,0.08170000
DFUSDT,0.03338000,6560047.00000000,0.03368000,0.03397000,0.03330000
SOLUSDC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ARPARUB,4.05900000,153159.00000000,4.01900000,4.14300000,3.98500000
LTCUAH,2555.00000000,122.67100000,2481.00000000,2655.00000000,2475.00000000
FETBUSD,0.21310000,825581.00000000,0.21130000,0.22260000,0.21030000
ARPABUSD,0.04093000,654268.80000000,0.04041000,0.04206000,0.04034000
LSKBUSD,0.84400000,18347.20000000,0.82800000,0.86800000,0.82400000
AVAXBIDR,0.00,0.00000000,0.00,0.00,0.00
ALICEBIDR,0.00,0.00000000,0.00,0.00,0.00
FIDAUSDT,0.15540000,12972250.90000000,0.15000000,0.16050000,0.14730000
FIDABUSD,0.15510000,441896.70000000,0.14990000,0.16010000,0.14750000
FIDABNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
FIDABTC,0.00000553,285671.60000000,0.00000557,0.00000569,0.00000523
DENTBUSD,0.00070700,36029293.00000000,0.00073200,0.00073200,0.00068900
FRONTUSDT,0.29890000,12160920.00000000,0.30170000,0.31280000,0.29550000
CVPUSDT,0.30760000,1460899.80000000,0.30470000,0.31270000,0.30030000
AGLDBTC,0.00002032,98343.30000000,0.00002142,0.00002165,0.00001945
AGLDBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
AGLDBUSD,0.57300000,20134.30000000,0.57700000,0.58600000,0.56900000
AGLDUSDT,0.57000000,2393139.10000000,0.57800000,0.58600000,0.56800000
RADBTC,0.00004720,237848.80000000,0.00004640,0.00005130,0.00004570
RADBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
RADBUSD,1.32100000,22427.00000000,1.30800000,1.33000000,1.30200000
RADUSDT,1.32700000,6960265.90000000,1.25000000,1.42900000,1.24800000
UNIAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
HIVEBUSD,0.27580000,71436.00000000,0.28450000,0.28730000,0.27190000
STPTBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BETABTC,0.00000224,2069837.00000000,0.00000253,0.00000257,0.00000219
BETABNB,0.00033500,26811.00000000,0.00034600,0.00034600,0.00033110
BETABUSD,0.06292000,1124388.00000000,0.06802000,0.06905000,0.06271000
BETAUSDT,0.06295000,36002146.00000000,0.06812000,0.06919000,0.06251000
SHIBAUD,0.00000000,0.00,0.00000000,0.00000000,0.00000000
RAREBTC,0.00000195,797501.00000000,0.00000201,0.00000201,0.00000188
RAREBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
RAREBUSD,0.05960000,56537.00000000,0.06050000,0.06110000,0.05910000
RAREUSDT,0.05480000,11547812.30000000,0.05400000,0.05610000,0.05360000
AVAXBRL,47.60000000,1235.21000000,46.80000000,49.40000000,46.70000000
AVAXAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LUNAAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
TROYBUSD,0.00226900,12677008.00000000,0.00226200,0.00232000,0.00222800
AXSETH,0.00272300,3899.98100000,0.00275300,0.00276500,0.00270600
FTMETH,0.00011730,156043.10000000,0.00011840,0.00011960,0.00011730
SOLETH,0.01471000,42613.90300000,0.01400000,0.01545000,0.01398000
SSVBTC,0.00047810,4886.85000000,0.00049300,0.00049910,0.00046280
SSVETH,0.00847700,1033.32000000,0.00853000,0.00870000,0.00845200
LAZIOTRY,46.58000000,154375.21000000,46.62000000,47.50000000,46.12000000
LAZIOEUR,1.56900000,1105.43000000,1.58100000,1.61300000,1.56900000
LAZIOBTC,0.00005875,6401.07000000,0.00006166,0.00006170,0.00005663
LAZIOUSDT,1.65400000,226895.59000000,1.65800000,1.70000000,1.64500000
CHESSBTC,0.00000429,145979.50000000,0.00000448,0.00000452,0.00000417
CHESSBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
CHESSBUSD,0.12150000,31144.30000000,0.12120000,0.12480000,0.12010000
CHESSUSDT,0.12100000,3315255.50000000,0.12060000,0.12480000,0.11930000
FTMAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
FTMBRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SCRTBUSD,0.26290000,56329.60000000,0.25720000,0.26380000,0.25150000
ADXUSDT,0.13380000,5184482.00000000,0.13260000,0.13980000,0.13220000
AUCTIONUSDT,5.48000000,416788.33000000,5.44000000,5.68000000,5.43000000
CELOBUSD,0.42200000,124601.00000000,0.41800000,0.43800000,0.41700000
FTMRUB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
NUAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
NURUB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
REEFTRY,0.03650000,405349297.00000000,0.03549000,0.03784000,0.03541000
REEFBIDR,0.00,0.00000000,0.00,0.00,0.00
SHIBDOGE,0.00011810,51150688297.00,0.00011750,0.00011940,0.00011700
DARUSDT,0.08254000,17885806.00000000,0.08061000,0.08564000,0.08036000
DARBUSD,0.07995000,259703.00000000,0.07961000,0.08095000,0.07804000
DARBNB,0.00038886,47723.00000000,0.00038483,0.00039405,0.00038479
DARBTC,0.00000294,143374.00000000,0.00000299,0.00000302,0.00000285
BNXBTC,0.00001081,835156.50000000,0.00001024,0.00001185,0.00000983
BNXBNB,0.00142700,197755.20000000,0.00133000,0.00152000,0.00127500
BNXBUSD,0.30260000,1553423.20000000,0.27570000,0.32370000,0.26700000
BNXUSDT,0.30230000,50215617.80000000,0.27360000,0.32320000,0.26700000
RGTUSDT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
RGTBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
RGTBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
RGTBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LAZIOBUSD,1.64400000,14069.03000000,1.65000000,1.65300000,1.62700000
OXTBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MANATRY,8.10000000,426996.90000000,8.05000000,8.41000000,8.02000000
ALGORUB,9.36000000,21178.90000000,9.33000000,9.67000000,9.30000000
SHIBUAH,0.00000000,0.00,0.00000000,0.00000000,0.00000000
LUNABIDR,0.00,0.00000000,0.00,0.00,0.00
AUDUSDC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MOVRBTC,0.00013790,3490.96000000,0.00014440,0.00014530,0.00013160
MOVRBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MOVRBUSD,3.88000000,5513.82400000,3.87500000,3.93000000,3.83900000
MOVRUSDT,3.87000000,204220.85300000,3.88400000,3.94900000,3.83800000
CITYBTC,0.00009490,4096.60000000,0.00009830,0.00009830,0.00009000
CITYBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
CITYBUSD,2.96400000,7425.74000000,2.95400000,2.98700000,2.91900000
CITYUSDT,2.64600000,90876.60000000,2.65100000,2.70900000,2.63600000
ENSBTC,0.00025400,5310.68000000,0.00025950,0.00026080,0.00024370
ENSBNB,0.03341000,2741.80000000,0.03334000,0.03372000,0.03326000
ENSBUSD,6.96000000,3799.21000000,7.12000000,7.12000000,6.82000000
ENSUSDT,7.11000000,241638.74000000,6.97000000,7.34000000,6.95000000
SANDETH,0.00018580,39602.30000000,0.00018590,0.00018640,0.00018370
DOTETH,0.00238400,11781.35000000,0.00240600,0.00243300,0.00237200
MATICETH,0.00033080,260872.60000000,0.00033130,0.00033400,0.00032910
ANKRBUSD,0.01906000,1318997.30000000,0.01917000,0.01937000,0.01881000
SANDTRY,8.24000000,485329.00000000,8.12000000,8.44000000,8.12000000
MANABRL,1.66100000,13684.60000000,1.70000000,1.71600000,1.62100000
KP3RUSDT,44.34000000,18014.05000000,44.90000000,46.52000000,44.30000000
QIUSDT,0.00498000,60383844.00000000,0.00488000,0.00512000,0.00485000
QIBUSD,0.00497000,2463658.00000000,0.00487000,0.00509000,0.00486000
QIBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
QIBTC,0.00000018,3164649.00000000,0.00000018,0.00000019,0.00000017
PORTOBTC,0.00005700,7400.31000000,0.00005941,0.00005946,0.00005380
PORTOUSDT,1.60100000,196277.17000000,1.60000000,1.63500000,1.58800000
PORTOTRY,45.07000000,94367.75000000,45.05000000,45.55000000,44.70000000
PORTOEUR,1.51600000,1327.64000000,1.51800000,1.53500000,1.51600000
POWRUSDT,0.17420000,13587831.00000000,0.16950000,0.18090000,0.16830000
POWRBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
AVAXETH,0.00589000,9105.93000000,0.00587000,0.00603000,0.00586000
SLPTRY,0.03883000,66062072.00000000,0.03822000,0.03950000,0.03812000
FISTRY,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LRCTRY,4.77000000,806517.40000000,4.72000000,4.97000000,4.72000000
CHRETH,0.00005820,117446.40000000,0.00005890,0.00005950,0.00005820
FISBIDR,0.00,0.00000000,0.00,0.00,0.00
VGXUSDT,0.11700000,18337188.00000000,0.12340000,0.12560000,0.11550000
GALAETH,0.00000864,3277662.00000000,0.00000871,0.00000889,0.00000862
JASMYUSDT,0.00314300,830139890.10000000,0.00311500,0.00323900,0.00310000
JASMYBUSD,0.00314400,34526832.30000000,0.00311000,0.00323200,0.00310200
JASMYBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
JASMYBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
AMPBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
AMPBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
AMPBUSD,0.00150800,18757343.00000000,0.00146300,0.00155900,0.00145900
AMPUSDT,0.00149000,1331198139.00000000,0.00145500,0.00156200,0.00145000
PLABTC,0.00000547,101539.98000000,0.00000559,0.00000590,0.00000525
PLABNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PLABUSD,0.14770000,203309.26000000,0.14640000,0.14820000,0.14530000
PLAUSDT,0.15350000,5821149.45000000,0.15060000,0.15830000,0.15010000
PYRBTC,0.00010160,27431.99800000,0.00010560,0.00010560,0.00009820
PYRBUSD,2.85400000,49853.83000000,2.82900000,2.96900000,2.81500000
PYRUSDT,2.84800000,505436.14200000,2.82400000,2.96500000,2.81300000
RNDRBTC,0.00006450,517149.43000000,0.00006420,0.00007120,0.00006320
RNDRUSDT,1.81400000,13823436.21000000,1.72500000,1.98400000,1.70300000
RNDRBUSD,1.81400000,724265.45000000,1.72900000,1.98300000,1.70500000
ALCXBTC,0.00044290,2784.22590000,0.00046640,0.00047580,0.00042620
ALCXBUSD,10.73000000,2193.80570000,10.98000000,11.01000000,10.64000000
ALCXUSDT,12.43000000,65476.60400000,12.53000000,12.87000000,12.32000000
SANTOSBTC,0.00009458,5722.37000000,0.00009767,0.00009767,0.00008958
SANTOSUSDT,2.64800000,194732.09000000,2.62800000,2.68300000,2.61600000
SANTOSBRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SANTOSTRY,74.42000000,151373.42000000,73.94000000,74.99000000,73.59000000
MCBTC,0.00001218,1876964.93000000,0.00001208,0.00001270,0.00001195
MCBUSD,0.26570000,209934.99000000,0.26880000,0.27450000,0.26400000
MCUSDT,0.34210000,8520838.85000000,0.32500000,0.36080000,0.32320000
BELTRY,15.52000000,675099.48000000,15.49000000,15.92000000,15.40000000
COCOSBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
DENTTRY,0.01715000,182700111.00000000,0.01662000,0.01764000,0.01656000
ENJTRY,6.12000000,648662.21000000,5.96000000,6.21000000,5.94000000
NEORUB,734.00000000,743.34700000,778.00000000,782.00000000,726.00000000
SANDAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SLPBIDR,0.00,0.00000000,0.00,0.00,0.00
ANYBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ANYBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ANYUSDT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BICOBTC,0.00000741,85175.35000000,0.00000766,0.00000809,0.00000719
BICOBUSD,0.25140000,3861493.97000000,0.26390000,0.30470000,0.24250000
BICOUSDT,0.20850000,7806984.87000000,0.20640000,0.21840000,0.20590000
FLUXBTC,0.00001193,126458.33000000,0.00001215,0.00001216,0.00001146
FLUXBUSD,0.32650000,113249.62000000,0.34400000,0.34610000,0.31980000
FLUXUSDT,0.33680000,3200071.85000000,0.32690000,0.34440000,0.32190000
ALICETRY,20.14000000,174911.93300000,19.56000000,20.60000000,19.30000000
FXSUSDT,5.62400000,619068.40000000,5.76800000,5.93500000,5.59500000
GALABRL,0.06960000,4060142.90000000,0.06950000,0.07220000,0.06920000
GALATRY,0.38410000,27985314.70000000,0.38160000,0.39990000,0.37970000
LUNATRY,11.98000000,3959151.40000000,11.54000000,12.35000000,11.47000000
REQBUSD,0.06330000,127981.00000000,0.06260000,0.06350000,0.06190000
SANDBRL,1.80700000,94203.04000000,1.81500000,1.87000000,1.74900000
MANABIDR,0.00,0.00000000,0.00,0.00,0.00
SANDBIDR,0.00,0.00000000,0.00,0.00,0.00
VOXELBTC,0.00000485,266067.40000000,0.00000500,0.00000506,0.00000467
VOXELBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
VOXELBUSD,0.13540000,124327.80000000,0.13470000,0.13960000,0.13380000
VOXELUSDT,0.13530000,5342141.30000000,0.13500000,0.14000000,0.13380000
COSBUSD,0.00517000,4208814.90000000,0.00521000,0.00534000,0.00513000
CTXCBUSD,0.11500000,80090.00000000,0.11740000,0.11810000,0.11260000
FTMTRY,5.21500000,748747.44000000,5.18400000,5.40300000,5.17400000
MANABNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MINATRY,10.34000000,723837.57000000,10.16000000,10.63000000,10.13000000
XTZTRY,18.40000000,8183.81000000,18.31000000,18.91000000,18.31000000
HIGHBTC,0.00003973,18464.37900000,0.00004195,0.00004209,0.00003854
HIGHBUSD,1.12100000,54919.41900000,1.12200000,1.16600000,1.11200000
HIGHUSDT,1.11800000,1967569.58500000,1.12200000,1.16800000,1.10800000
CVXBTC,0.00009430,5987.82800000,0.00009910,0.00009950,0.00009140
CVXBUSD,2.59700000,6275.88800000,2.56300000,2.61200000,2.52400000
CVXUSDT,2.65300000,137043.48600000,2.66900000,2.74800000,2.64700000
PEOPLEBTC,0.00000033,7264096.00000000,0.00000034,0.00000035,0.00000032
PEOPLEBUSD,0.00950000,1878816.70000000,0.00978000,0.00981000,0.00936000
PEOPLEUSDT,0.00920000,109767219.30000000,0.00905000,0.00956000,0.00901000
OOKIBUSD,0.00162900,18002063.00000000,0.00172000,0.00175100,0.00160600
OOKIUSDT,0.00199900,5424831231.00000000,0.00268400,0.00270800,0.00195100
COCOSTRY,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
GXSBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LINKBNB,0.03504000,4523.69300000,0.03502000,0.03608000,0.03487000
LUNAETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MDTBUSD,0.04578000,756487.30000000,0.04397000,0.04630000,0.04352000
NULSBUSD,0.17850000,24401.00000000,0.17650000,0.17990000,0.17580000
SPELLBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SPELLUSDT,0.00044170,2244652741.00000000,0.00043870,0.00045950,0.00043800
SPELLBUSD,0.00039730,32611074.00000000,0.00039890,0.00040170,0.00039010
USTBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
USTBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
USTUSDT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
JOEBTC,0.00000821,87732.92000000,0.00000849,0.00000851,0.00000799
JOEBUSD,0.23040000,172198.83000000,0.22790000,0.24190000,0.22740000
JOEUSDT,0.23040000,7031228.53000000,0.22770000,0.24360000,0.22740000
ATOMETH,0.00417400,19051.88600000,0.00421600,0.00429600,0.00414000
DUSKBUSD,0.11010000,620901.00000000,0.10810000,0.11360000,0.10770000
EGLDETH,0.01588000,7456.51120000,0.01562000,0.01862000,0.01550000
ICPETH,0.00198700,6866.45100000,0.00203000,0.00205200,0.00197600
LUNABRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LUNAUST,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
NEARETH,0.00065000,79291.00800000,0.00065700,0.00066500,0.00065000
ROSEBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
VOXELETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ALICEBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ATOMTRY,185.70000000,12422.39700000,184.40000000,190.10000000,184.40000000
ETHUST,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
GALAAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LRCBNB,0.00083900,10053.39000000,0.00083600,0.00084300,0.00081900
ONEETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
OOKIBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ACHBTC,0.00000049,2775082.00000000,0.00000049,0.00000051,0.00000047
ACHBUSD,0.01361000,2119740.00000000,0.01349000,0.01411000,0.01349000
ACHUSDT,0.01361000,119849087.00000000,0.01347000,0.01416000,0.01343000
IMXBTC,0.00001913,309155.63000000,0.00001957,0.00002097,0.00001865
IMXBUSD,0.53910000,260867.36000000,0.52690000,0.56830000,0.52610000
IMXUSDT,0.53750000,12015885.59000000,0.52660000,0.57190000,0.52560000
GLMRBTC,0.00000640,310739.20000000,0.00000670,0.00000677,0.00000611
GLMRBUSD,0.17940000,655761.10000000,0.18050000,0.18580000,0.17940000
GLMRUSDT,0.17960000,15119880.10000000,0.18040000,0.18730000,0.17920000
ATOMBIDR,0.00,0.00000000,0.00,0.00,0.00
DYDXETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
FARMETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
FORBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ICPTRY,88.50000000,17450.69800000,88.80000000,91.40000000,88.00000000
JASMYETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LINABNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
OOKIETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ROSEETH,0.00002623,365186.80000000,0.00002604,0.00002654,0.00002596
UMABUSD,1.32700000,11695.20000000,1.36100000,1.36800000,1.30200000
UNIETH,0.00261600,7598.03900000,0.00263900,0.00266300,0.00260300
XTZETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LOKABTC,0.00000647,250667.30000000,0.00000695,0.00000710,0.00000641
LOKABNB,0.00085950,162016.30000000,0.00089340,0.00092990,0.00085370
LOKABUSD,0.18490000,252066.50000000,0.19430000,0.21500000,0.18470000
LOKAUSDT,0.18220000,6063730.10000000,0.18760000,0.19880000,0.18150000
ATOMBRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BNBUST,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
CRVETH,0.00027930,29013.24000000,0.00028210,0.00028370,0.00027790
HIGHBNB,0.00523500,11116.65000000,0.00535500,0.00545500,0.00523500
NEARRUB,101.10000000,3147.09700000,101.30000000,105.00000000,101.10000000
ROSETRY,1.16400000,2265026.90000000,1.13700000,1.21000000,1.13600000
SCRTUSDT,0.24920000,7162490.90000000,0.24330000,0.27620000,0.24210000
API3BTC,0.00003793,160657.30000000,0.00003860,0.00004062,0.00003654
API3BUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
API3USDT,1.06600000,5399894.53000000,1.03700000,1.13300000,1.03500000
BTTCUSDT,0.00000037,752775608617.0,0.00000036,0.00000038,0.00000036
BTTCUSDC,0.00000000,0.0,0.00000000,0.00000000,0.00000000
BTTCTRY,0.00001056,401549125688.0,0.00001040,0.00001067,0.00001036
ACABTC,0.00000162,1732592.91000000,0.00000165,0.00000168,0.00000153
ACABUSD,0.04640000,1228281.51000000,0.04790000,0.04820000,0.04600000
ACAUSDT,0.04540000,16972025.85000000,0.04440000,0.04630000,0.04380000
ANCBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ANCBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ANCUSDT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BDOTDOT,0.98990000,40508.16900000,0.98420000,0.99100000,0.98140000
XNOBTC,0.00002202,101349.30000000,0.00002241,0.00002273,0.00002112
XNOETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
XNOBUSD,0.66300000,21590.36000000,0.66300000,0.67100000,0.65600000
XNOUSDT,0.61800000,534531.37000000,0.60300000,0.63400000,0.60000000
COSTRY,0.12620000,163168898.00000000,0.12360000,0.12860000,0.12320000
KAVAETH,0.00037460,25084.98000000,0.00037630,0.00038500,0.00036880
MCBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ONETRY,0.26240000,2961989.90000000,0.25790000,0.27070000,0.25740000
WOOBTC,0.00000628,158676.60000000,0.00000650,0.00000660,0.00000610
WOOBNB,0.00082700,48847.90000000,0.00083500,0.00085700,0.00082500
WOOBUSD,0.16450000,578635.90000000,0.15360000,0.16670000,0.15100000
WOOUSDT,0.17620000,10493922.80000000,0.17450000,0.18390000,0.17450000
CELRETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SLPBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SPELLBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SPELLTRY,0.01244000,439010149.00000000,0.01234000,0.01285000,0.01233000
TFUELBUSD,0.04390000,3549419.00000000,0.04070000,0.04700000,0.04060000
AXSTRY,121.20000000,7999.65800000,120.50000000,124.20000000,119.90000000
DARTRY,2.33000000,2168898.63000000,2.27100000,2.39000000,2.26500000
NEARTRY,28.91000000,29529.22700000,28.73000000,29.90000000,28.69000000
IDEXBNB,0.00021080,44823.00000000,0.00020890,0.00021290,0.00020830
ALPINEEUR,1.53200000,116.06000000,1.52000000,1.55800000,1.52000000
ALPINETRY,45.05000000,131184.50000000,44.87000000,45.70000000,44.80000000
ALPINEUSDT,1.60200000,268120.31000000,1.59400000,1.63400000,1.59100000
ALPINEBTC,0.00005723,4364.09000000,0.00005920,0.00005924,0.00005444
TUSDT,0.02247000,369869994.90000000,0.02248000,0.02423000,0.02164000
TBUSD,0.02244000,11681445.00000000,0.02247000,0.02421000,0.02169000
API3BNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BETAETH,0.00003960,774972.10000000,0.00004381,0.00004420,0.00003953
INJTRY,217.99000000,31295.80000000,216.04000000,225.65000000,214.72000000
TLMBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ASTRBUSD,0.05000000,2697805.40000000,0.05260000,0.05270000,0.04870000
ASTRUSDT,0.04230000,51012237.40000000,0.04230000,0.04390000,0.04210000
API3TRY,30.02000000,993863.94000000,29.16000000,31.81000000,29.14000000
GLMRBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MBOXTRY,6.00000000,1042700.42000000,5.95000000,6.15000000,5.90000000
NBTBIDR,39.10,596381.00000000,39.30,39.70,38.70
NBTUSDT,0.00252000,2033824.00000000,0.00254000,0.00259000,0.00252000
GMTBTC,0.00000520,608396.10000000,0.00000539,0.00000542,0.00000503
GMTBNB,0.00068600,98617.10000000,0.00069400,0.00070000,0.00068600
GMTBUSD,0.14580000,512564.30000000,0.14490000,0.15170000,0.14440000
GMTUSDT,0.14580000,14849429.90000000,0.14510000,0.15200000,0.14430000
ANCBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ATOMEUR,6.28200000,4281.38000000,6.25000000,6.44200000,6.24200000
GALAEUR,0.01297000,1385794.00000000,0.01300000,0.01345000,0.01291000
KSMETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
UMATRY,47.07000000,2918439.60000000,36.28000000,50.62000000,36.28000000
KDABTC,0.00001533,96559.41000000,0.00001604,0.00001607,0.00001480
KDABUSD,0.42000000,46264.56000000,0.42900000,0.43300000,0.41900000
KDAUSDT,0.43000000,1981078.54000000,0.43100000,0.44500000,0.42800000
APEUSDT,1.06200000,7421382.14000000,1.06000000,1.10400000,1.05400000
APEBUSD,1.06200000,308125.94000000,1.05900000,1.10200000,1.05700000
APEBTC,0.00003778,64277.37000000,0.00003939,0.00003964,0.00003653
ALPINEBUSD,1.74900000,43741.97000000,1.80200000,1.81000000,1.74900000
LUNAGBP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
NEAREUR,0.98100000,15488.50000000,0.97400000,1.01100000,0.97300000
TWTTRY,29.56000000,990139.77000000,30.37000000,32.16000000,29.06000000
WAVESEUR,1.35400000,4535.77000000,1.35000000,1.43700000,1.35000000
APEEUR,1.01000000,9109.49000000,1.01100000,1.04700000,1.00400000
APEGBP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
APETRY,29.92000000,944305.74400000,29.84000000,30.91000000,29.76000000
BSWUSDT,0.06250000,38323143.80000000,0.06110000,0.06470000,0.06020000
BSWBUSD,0.06700000,1266431.30000000,0.06180000,0.06950000,0.06170000
BSWBNB,0.00029280,1503026.00000000,0.00029190,0.00030260,0.00028740
APEBNB,0.00499300,7618.12700000,0.00506100,0.00512600,0.00499300
GMTBRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
